Dataset,Model,VaR_alpha,Avg_VaR,Avg_ES,CovP,ViolationRate,CRPS,ES_Loss,N,Violations
synthetic_regime_garch,"GARCH(1,2)-t",0.025,-0.8072792941839431,-1.2302405925917723,0.0030959752321981,0.0030959752321981,0.1976248605790515,0.0020084453846449,646,2
synthetic_regime_garch,"EGARCH(2,1)-t",0.025,-0.7873292696709997,-1.1998380662841528,0.0030959752321981,0.0030959752321981,0.1983985300067937,0.0014562928858106,646,2
synthetic_regime_garch,"FIGARCH(1,1)-t",0.025,-0.8247599721153562,-1.2568799969864894,0.0030959752321981,0.0030959752321981,0.1987911001726467,0.0017031233510721,646,2
synthetic_regime_garch,"APGARCH/APARCH(1,1)-t",0.025,-0.7910321939050167,-1.2054810794727726,0.0030959752321981,0.0030959752321981,0.1989591240182897,0.001692078700212,646,2
synthetic_regime_garch,"APGARCH/APARCH(2,1)-t",0.025,-0.7910351434741996,-1.2054855744223711,0.0030959752321981,0.0030959752321981,0.198959441361457,0.0016920145262878,646,2
synthetic_regime_garch,"EGARCH(1,1)-t",0.025,-0.7884954851442796,-1.2016153020255798,0.0030959752321981,0.0030959752321981,0.1989723303775324,0.0012845256367004,646,2
synthetic_regime_garch,"GJR-GARCH(1,1)-t",0.025,-0.7978521016717314,-1.2158741707273002,0.0030959752321981,0.0030959752321981,0.1990507123342322,0.0017877798688549,646,2
synthetic_regime_garch,"Threshold-GARCH(1,1)-t",0.025,-0.7464640949137539,-1.1375622254792168,0.0030959752321981,0.0030959752321981,0.1990536986679121,0.000674957189751,646,2
synthetic_regime_garch,"GARCH(1,1)-t",0.025,-0.8062869173529649,-1.228728275517109,0.0030959752321981,0.0030959752321981,0.1993296220283759,0.001452552045611,646,2
synthetic_regime_garch,"GARCH(2,1)-t",0.025,-0.806287185966881,-1.2287286848670649,0.0030959752321981,0.0030959752321981,0.1993297035529272,0.001452528883923,646,2
synthetic_regime_garch,"Generalized-GARCH(2,2)-t",0.025,-0.8060077398098823,-1.228302827288082,0.0030959752321981,0.0030959752321981,0.1995135150694705,0.0013972563012642,646,2
synthetic_regime_garch,RGARCH-t,0.025,-1.955596649271544,-2.9802007780991366,0.0,0.0,0.2805740329422288,0.0,657,0
synthetic_regime_garch,"ARMA(1,1)-RGARCH-t",0.025,-1.9991205239891592,-3.0465283029226446,0.0,0.0,0.2844267930190651,0.0,657,0
synthetic_regime_garch,REGARCH-t,0.025,-2.035352482454188,-3.1017434265780035,0.0,0.0,0.2892013210495157,0.0,657,0
synthetic_regime_garch,"ARMA(1,1)-REGARCH-t",0.025,-2.3768143575789056,-3.62210888451481,0.0,0.0,0.3211474819360495,0.0,657,0
synthetic_regime_garch,HAR-RV,0.025,-2.4717895527620963,-3.7668448405160113,0.0,0.0,0.3272130365105096,0.0,657,0
