Dataset,Model,VaR_alpha,Avg_VaR,Avg_ES,CovP,ViolationRate,CRPS,ES_Loss,N,Violations
synthetic_rough_long_memory,"EGARCH(2,1)-t",0.05,-0.1957458202640764,-0.3416455319258369,0.0349206349206349,0.0349206349206349,0.0697361104735217,0.0039216627523258,630,22
synthetic_rough_long_memory,"GARCH(1,2)-t",0.05,-0.1993466316068926,-0.3479302183877056,0.0396825396825396,0.0396825396825396,0.0706839669965867,0.0038463503404785,630,25
synthetic_rough_long_memory,"Generalized-GARCH(2,2)-t",0.05,-0.1993469639830258,-0.3479307985013483,0.0396825396825396,0.0396825396825396,0.070684068873417,0.0038462549117498,630,25
synthetic_rough_long_memory,"Threshold-GARCH(1,1)-t",0.05,-0.1797364776338473,-0.313703579595469,0.0476190476190476,0.0476190476190476,0.0709418195777995,0.0041281694153718,630,30
synthetic_rough_long_memory,"APGARCH/APARCH(1,1)-t",0.05,-0.1897189991279364,-0.3311266022746156,0.046031746031746,0.046031746031746,0.0709817311923289,0.0038216027497048,630,29
synthetic_rough_long_memory,"APGARCH/APARCH(2,1)-t",0.05,-0.1897166078778809,-0.331122428699435,0.046031746031746,0.046031746031746,0.0709817458951256,0.0038214797389516,630,29
synthetic_rough_long_memory,"EGARCH(1,1)-t",0.05,-0.1963472165441134,-0.3426951806576171,0.0380952380952381,0.0380952380952381,0.07111389506715,0.0033204649984499,630,24
synthetic_rough_long_memory,"GJR-GARCH(1,1)-t",0.05,-0.1996004071350322,-0.348373146237629,0.0412698412698412,0.0412698412698412,0.0712148050843057,0.0035052634036615,630,26
synthetic_rough_long_memory,"GARCH(1,1)-t",0.05,-0.1994625345755687,-0.3481325099683469,0.0412698412698412,0.0412698412698412,0.0712166722869526,0.0035249618146725,630,26
synthetic_rough_long_memory,"GARCH(2,1)-t",0.05,-0.1994637283265928,-0.3481345934851396,0.0412698412698412,0.0412698412698412,0.0712167923484589,0.0035249775261831,630,26
synthetic_rough_long_memory,"FIGARCH(1,1)-t",0.05,-0.1995279806073325,-0.3482467363886311,0.0412698412698412,0.0412698412698412,0.0712214083795028,0.0035269879984028,630,26
synthetic_rough_long_memory,"ARMA(1,1)-RGARCH-t",0.05,-0.600674116909307,-1.0483883022825615,0.0,0.0,0.1170997942423343,0.0,653,0
synthetic_rough_long_memory,RGARCH-t,0.05,-0.6967383127329299,-1.216054223510983,0.0,0.0,0.1316911267695246,0.0,653,0
synthetic_rough_long_memory,REGARCH-t,0.05,-0.773459951337606,-1.349960556713679,0.0,0.0,0.1423601231261011,0.0,653,0
synthetic_rough_long_memory,HAR-RV,0.05,-0.887831385458291,-1.549579069101671,0.0,0.0,0.159759002670811,0.0,653,0
synthetic_rough_long_memory,"ARMA(1,1)-REGARCH-t",0.05,-1.0033836286924842,-1.7512585100813602,0.0,0.0,0.1775625280451171,0.0,653,0
