Dataset,Model,VaR_alpha,Avg_VaR,Avg_ES,CovP,ViolationRate,CRPS,ES_Loss,N,Violations
synthetic_rough_long_memory,"EGARCH(2,1)-t",0.01,-0.3816493569006065,-0.57696137022358,0.0,0.0,0.0697887840285418,0.0,646,0
synthetic_rough_long_memory,"GARCH(1,2)-t",0.01,-0.389655467648067,-0.5890646701335536,0.0,0.0,0.0707411764303579,0.0,646,0
synthetic_rough_long_memory,"Generalized-GARCH(2,2)-t",0.01,-0.3896627154466733,-0.5890756270492129,0.0,0.0,0.0707414826929105,0.0,646,0
synthetic_rough_long_memory,"Threshold-GARCH(1,1)-t",0.01,-0.3510463633278861,-0.5306970577456253,0.0046439628482972,0.0046439628482972,0.0711236897781882,0.0007243116570947,646,3
synthetic_rough_long_memory,"APGARCH/APARCH(2,1)-t",0.01,-0.3697737579377527,-0.5590083415443827,0.001547987616099,0.001547987616099,0.071126138409752,0.0004142442179188,646,1
synthetic_rough_long_memory,"APGARCH/APARCH(1,1)-t",0.01,-0.3697712039867923,-0.5590044805892442,0.001547987616099,0.001547987616099,0.0711262674145626,0.0004142225710826,646,1
synthetic_rough_long_memory,"EGARCH(1,1)-t",0.01,-0.3827481077474293,-0.5786224153233687,0.0030959752321981,0.0030959752321981,0.0712464236846314,0.0006845325970127,646,2
synthetic_rough_long_memory,"GARCH(1,1)-t",0.01,-0.3900833170808654,-0.5897114748262209,0.0,0.0,0.0713503195065054,0.0,646,0
synthetic_rough_long_memory,"GARCH(2,1)-t",0.01,-0.3900833862223751,-0.5897115793514335,0.0,0.0,0.0713503653278001,0.0,646,0
synthetic_rough_long_memory,"GJR-GARCH(1,1)-t",0.01,-0.3900451421153042,-0.589653763526463,0.0,0.0,0.0713504646149839,0.0,646,0
synthetic_rough_long_memory,"FIGARCH(1,1)-t",0.01,-0.3902316962486319,-0.5899357881819209,0.0,0.0,0.0713570049281769,0.0,646,0
synthetic_rough_long_memory,REGARCH-t,0.01,-0.5326195643448413,-0.8051917502177705,0.0,0.0,0.0783106070083365,0.0,657,0
synthetic_rough_long_memory,"ARMA(1,1)-REGARCH-t",0.01,-0.9992027785306662,-1.5105525367946595,0.0,0.0,0.1042814516438099,0.0,657,0
synthetic_rough_long_memory,HAR-RV,0.01,-1.1718431540114105,-1.7715429610998268,0.0,0.0,0.116562890442545,0.0,657,0
synthetic_rough_long_memory,RGARCH-t,0.01,-1.5528432516005388,-2.3475228085323745,0.0,0.0,0.1451332671438303,0.0,657,0
synthetic_rough_long_memory,"ARMA(1,1)-RGARCH-t",0.01,-1.8080492009512976,-2.733332378401426,0.0,0.0,0.1646918433813096,0.0,657,0
