Dataset,Model,RMSE,MAE,MAPE,QLIKE
synthetic_sv_jump_t,HAR-RV,0.2182771168025137,0.108313195492206,9.870799445457948,845248691.6842512
synthetic_sv_jump_t,RGARCH-t,0.4355715115881917,0.3601356562180092,37.791727473874545,1.3552079165901028
synthetic_sv_jump_t,"ARMA(1,1)-RGARCH-t",1.1617278707136844,0.9428163203903418,62.880667598881814,1.7812312787318445
synthetic_sv_jump_t,"ARMA(1,1)-REGARCH-t",1.3020699574078487,1.016753904350001,57.5262552318008,1.9248287095446768
synthetic_sv_jump_t,REGARCH-t,1.3105296914558229,1.0213558593654102,57.18150658889319,2.084089233214679
synthetic_sv_jump_t,"EGARCH(1,1)-t",1.6537969288183223,1.328524601519979,94.0179704817616,30.29787801873112
synthetic_sv_jump_t,"EGARCH(2,1)-t",1.6559828471472289,1.3305958619963878,94.16443390297522,31.47235282062992
synthetic_sv_jump_t,"APGARCH/APARCH(1,1)-t",1.6814105582776688,1.3556704540971969,95.6622628632352,45.13060600094815
synthetic_sv_jump_t,"APGARCH/APARCH(2,1)-t",1.6821499438066916,1.3562372714690465,95.70686870861104,46.01810339635136
synthetic_sv_jump_t,"GARCH(1,1)-t",1.6987723582817171,1.3709081728013743,97.42636898141104,71.3928771907014
synthetic_sv_jump_t,"GARCH(1,2)-t",1.698772364642977,1.37090813399654,97.42636070530033,71.39404419994987
synthetic_sv_jump_t,"GARCH(2,1)-t",1.6988077844572158,1.3709315765597716,97.42845103956338,73.52401286009304
synthetic_sv_jump_t,"GJR-GARCH(1,1)-t",1.6988108831042892,1.3709650508867124,97.43020861205432,71.24417393680893
synthetic_sv_jump_t,"Generalized-GARCH(2,2)-t",1.698819006167581,1.3709707054741422,97.43669531862624,72.54458430925096
synthetic_sv_jump_t,"FIGARCH(1,1)-t",1.69904729360735,1.3711040351275257,97.43964882514496,70.61314327039592
synthetic_sv_jump_t,"Threshold-GARCH(1,1)-t",1.7092050166606991,1.379323476389552,97.7979199717588,81.38531510618058
