Dataset,Model,VaR_alpha,Avg_VaR,Avg_ES,CovP,ViolationRate,CRPS,ES_Loss,N,Violations
synthetic_regime_garch,"GARCH(1,2)-t",0.025,-0.8226702910672602,-1.2511902133713988,0.0023584905660377358,0.0023584905660377358,0.20026397038493926,0.0015224051071245086,848,2
synthetic_regime_garch,"EGARCH(2,1)-t",0.025,-0.8094788649994414,-1.2311275182969783,0.003537735849056604,0.003537735849056604,0.20088890004660662,0.0016069669019549869,848,3
synthetic_regime_garch,"Threshold-GARCH(1,1)-t",0.025,-0.7617997953971615,-1.1586129448198754,0.003537735849056604,0.003537735849056604,0.201767216878628,0.0007866921683170439,848,3
synthetic_regime_garch,"FIGARCH(1,1)-t",0.025,-0.8515838533371566,-1.2951645327781038,0.0023584905660377358,0.0023584905660377358,0.2018164899628216,0.0012518145432769423,848,2
synthetic_regime_garch,"APGARCH/APARCH(1,1)-t",0.025,-0.8089070295147474,-1.2302578199866387,0.0023584905660377358,0.0023584905660377358,0.2018392394114456,0.0011861723591323281,848,2
synthetic_regime_garch,"APGARCH/APARCH(2,1)-t",0.025,-0.8089031472810835,-1.230251915540083,0.0023584905660377358,0.0023584905660377358,0.2018393256458556,0.0011860887618066096,848,2
synthetic_regime_garch,"EGARCH(1,1)-t",0.025,-0.8111207084689386,-1.2336245800035064,0.003537735849056604,0.003537735849056604,0.2018443807807291,0.0013314130594139276,848,3
synthetic_regime_garch,"GJR-GARCH(1,1)-t",0.025,-0.8167663964397074,-1.2422110448527606,0.0023584905660377358,0.0023584905660377358,0.20193892209183484,0.0012660631840844712,848,2
synthetic_regime_garch,"GARCH(1,1)-t",0.025,-0.8232988823950874,-1.252146231020422,0.003537735849056604,0.003537735849056604,0.20224692733093108,0.0015066187369787126,848,3
synthetic_regime_garch,"GARCH(2,1)-t",0.025,-0.823298958463953,-1.2521463467127243,0.003537735849056604,0.003537735849056604,0.20224707819554932,0.0015065760827770445,848,3
synthetic_regime_garch,"Generalized-GARCH(2,2)-t",0.025,-0.8229265808951,-1.251580001756687,0.003537735849056604,0.003537735849056604,0.20257783934574464,0.0014059541730121975,848,3
synthetic_regime_garch,"ARMA(1,1)-REGARCH-t",0.025,-1.8909948967873942,-2.875993376795232,0.0,0.0,0.2739765384672944,0.0,871,0
synthetic_regime_garch,"ARMA(1,1)-RGARCH-t",0.025,-3.182024335091538,-4.839505874961343,0.0,0.0,0.3944217077149411,0.0,871,0
synthetic_regime_garch,RGARCH-t,0.025,-3.226158359419261,-4.906628828002354,0.0,0.0,0.3988967199599606,0.0,871,0
synthetic_regime_garch,REGARCH-t,0.025,-3.3136281400681566,-5.039660657037606,0.0,0.0,0.40763652021374025,0.0,871,0
synthetic_regime_garch,Naive-RV,0.025,-3.6484837665432566,-5.548938902875877,0.0,0.0,0.44094041765007813,0.0,871,0
synthetic_regime_garch,HAR-RV,0.025,-3.756734595608051,-5.713576400286293,0.0,0.0,0.4515645389936262,0.0,871,0
