Dataset,Model,RMSE,MAE,MAPE,QLIKE
synthetic_sv_jump_t,HAR-RV,0.2085769552381617,0.1163939858446441,40.53440032683348,1180914712.880112
synthetic_sv_jump_t,RGARCH-t,0.2438152600369404,0.1506981641482241,61.388297598096784,-0.2946212041261496
synthetic_sv_jump_t,"ARMA(1,1)-RGARCH-t",0.244209974143389,0.1499503624979762,59.70554861424399,-0.2918628517049944
synthetic_sv_jump_t,"ARMA(1,1)-REGARCH-t",0.3153638272599228,0.1875689815793113,71.53653576587209,-0.1290115788122006
synthetic_sv_jump_t,REGARCH-t,0.3757942737343295,0.2296464234379659,68.58414286694354,-0.0271036996462756
synthetic_sv_jump_t,"EGARCH(2,1)-t",0.4377377075626379,0.310237508764257,76.23974431027779,2.360515088630501
synthetic_sv_jump_t,"EGARCH(1,1)-t",0.4391718835596566,0.310116377147507,75.8076400814366,2.3042680173214847
synthetic_sv_jump_t,"APGARCH/APARCH(2,1)-t",0.4900920429828638,0.3401167308884195,80.1361229639718,4.12709805786476
synthetic_sv_jump_t,"APGARCH/APARCH(1,1)-t",0.4900948064852206,0.3397503340691354,79.85495456992936,4.081662572732379
synthetic_sv_jump_t,"GJR-GARCH(1,1)-t",0.4965426249143338,0.3528431056344485,87.94243089283226,6.489174314228273
synthetic_sv_jump_t,"GARCH(2,1)-t",0.4966945792266437,0.3530699912795875,88.13530262291425,6.526334717013288
synthetic_sv_jump_t,"GARCH(1,1)-t",0.4970785080200848,0.3530511467206067,87.9778608631863,6.452908703824147
synthetic_sv_jump_t,"GARCH(1,2)-t",0.4970785245193228,0.3530511754863,87.97789260862953,6.452929989156173
synthetic_sv_jump_t,"Generalized-GARCH(2,2)-t",0.4972265556823191,0.3531276301709041,87.9797194194984,6.6374315616686275
synthetic_sv_jump_t,"FIGARCH(1,1)-t",0.4976226526317988,0.3534677063837878,88.01423363384026,6.588361121992517
synthetic_sv_jump_t,"Threshold-GARCH(1,1)-t",0.5135157708529482,0.3630374779608274,89.07610018998801,8.456963946049063
